col,pp_bus,built_node_id,kv,lat,lon
2471,2667,tokyo_jct_35.8183:139.6831:66,66.0,35.8183,139.68312
2472,2668,tokyo_jct_35.8214:139.6995:66,66.0,35.82141,139.69953
2473,2669,tokyo_jct_35.8827:139.984:66,66.0,35.88271,139.98402
2474,2670,tokyo_jct_35.8649:139.9965:66,66.0,35.8649,139.99652
2475,2672,tokyo_jct_35.8499:140.1708:66,66.0,35.84986,140.17083
2476,2673,tokyo_jct_35.7792:140.1907:66,66.0,35.77921,140.19072
2477,2674,tokyo_jct_35.7849:140.1695:66,66.0,35.78487,140.16946
2478,2675,tokyo_jct_35.6768:140.4631:66,66.0,35.67685,140.46306
2479,2676,tokyo_jct_35.6783:140.4769:66,66.0,35.67833,140.47693
2480,2677,tokyo_jct_35.711:140.5659:66,66.0,35.711,140.56589
2481,2678,tokyo_jct_35.72:140.838:66,66.0,35.72001,140.83803
2482,2679,tokyo_jct_35.7224:140.8416:66,66.0,35.72235,140.84156
2483,2680,tokyo_jct_35.5794:140.3057:0,66.0,35.57941,140.3057
2484,2681,tokyo_jct_35.8731:139.9442:66,66.0,35.87311,139.94419
2485,2682,tokyo_jct_35.2767:140.3903:66,66.0,35.27666,140.39033
2486,2683,tokyo_jct_35.4509:139.9901:66,66.0,35.45086,139.99009
2487,2684,tokyo_jct_35.457:139.9866:66,66.0,35.45697,139.98664
2488,2685,tokyo_jct_35.4504:139.9888:66,66.0,35.45036,139.98881
2489,2686,tokyo_jct_35.4545:139.9803:66,66.0,35.45453,139.98025
2490,2687,tokyo_jct_35.4585:139.9857:66,66.0,35.45853,139.98574
2491,2688,tokyo_jct_35.4825:140.0208:66,66.0,35.48248,140.02084
2492,2689,tokyo_jct_35.4714:140.0273:66,66.0,35.47137,140.02728
2493,2690,tokyo_jct_35.4697:140.0259:66,66.0,35.46968,140.02589
2494,2691,tokyo_jct_35.523:140.0631:66,66.0,35.52302,140.06309
2495,2692,tokyo_jct_35.1451:140.2113:66,66.0,35.14512,140.21129
2496,2693,tokyo_jct_35.1609:140.2969:66,66.0,35.16092,140.29689
2497,2694,tokyo_jct_35.1568:140.2786:66,66.0,35.15681,140.27863
2498,2695,tokyo_jct_35.2392:139.8933:66,66.0,35.23919,139.89331
2499,2696,tokyo_jct_35.089:140.0863:66,66.0,35.08902,140.08632
2500,2697,tokyo_jct_35.3364:139.8442:66,66.0,35.33637,139.84421
2501,2698,tokyo_jct_35.3351:139.8438:66,66.0,35.33513,139.8438
2502,2699,tokyo_jct_35.3356:139.8427:66,66.0,35.33559,139.84271
2503,2700,tokyo_jct_35.3464:139.8696:154,154.0,35.34643,139.8696
2504,2701,tokyo_jct_35.2951:140.2239:66,66.0,35.29509,140.22389
2505,2702,tokyo_jct_35.355:140.1735:66,66.0,35.35498,140.17346
2506,2703,tokyo_jct_35.4611:140.2803:66,66.0,35.46112,140.28025
2507,2704,tokyo_jct_35.4722:140.285:66,66.0,35.47224,140.28503
2508,2707,tokyo_jct_35.8303:140.6816:66,66.0,35.83028,140.68162
2509,2708,tokyo_jct_35.7008:140.068:66,66.0,35.70075,140.06804
2510,2709,tokyo_jct_35.8868:140.73:275,275.0,35.88682,140.72996
2511,2710,tokyo_jct_35.8865:140.7005:66,66.0,35.8865,140.70051
2512,2711,tokyo_jct_35.8935:140.6677:66,66.0,35.89349,140.66773
2513,2712,tokyo_jct_35.887:140.6808:66,66.0,35.88702,140.68076
2514,2713,tokyo_jct_35.7225:140.8416:66,66.0,35.72247,140.84164
2515,2714,tokyo_jct_35.726:140.8332:66,66.0,35.72604,140.83319
2516,2715,tokyo_jct_35.8666:140.5179:66,66.0,35.86663,140.51787
2517,2716,tokyo_jct_35.8495:140.511:66,66.0,35.84953,140.51096
2518,2717,tokyo_jct_35.872:140.4228:66,66.0,35.87203,140.42282
2519,2718,tokyo_jct_35.7605:140.2831:66,66.0,35.76052,140.28305
2520,2719,tokyo_jct_35.7277:140.7542:66,66.0,35.72766,140.75418
2521,2720,tokyo_jct_35.7225:140.7185:66,66.0,35.72246,140.71846
2522,2721,tokyo_jct_35.9053:140.6556:66,66.0,35.90534,140.65561
2523,2722,tokyo_jct_35.6717:140.4816:66,66.0,35.67168,140.48163
2524,2723,tokyo_jct_35.682:140.4722:66,66.0,35.68196,140.47223
2525,2724,tokyo_jct_35.6012:140.3884:66,66.0,35.60118,140.3884
2526,2725,tokyo_jct_35.6793:140.4064:66,66.0,35.67932,140.4064
2527,2726,tokyo_jct_35.6981:140.2283:66,66.0,35.69812,140.22832
2528,2727,tokyo_jct_35.6978:140.2262:66,66.0,35.69777,140.22621
2529,2728,tokyo_jct_35.495:140.3832:66,66.0,35.49498,140.38319
2530,2729,tokyo_jct_35.53:140.4023:66,66.0,35.52997,140.40226
2531,2730,tokyo_jct_35.4728:140.2765:66,66.0,35.47281,140.27653
2532,2731,tokyo_jct_35.4072:140.3261:66,66.0,35.40716,140.32615
2533,2732,tokyo_jct_35.1635:140.2968:66,66.0,35.16348,140.29676
2534,2733,tokyo_jct_35.1587:140.2783:66,66.0,35.15874,140.2783
2535,2734,tokyo_jct_35.1412:140.279:66,66.0,35.14115,140.27897
2536,2735,tokyo_jct_35.1456:140.2103:66,66.0,35.14558,140.21027
2537,2736,tokyo_jct_35.0891:140.0906:66,66.0,35.08908,140.09058
2538,2737,tokyo_jct_35.0424:140.0196:66,66.0,35.04235,140.01964
2539,2738,tokyo_jct_34.984:139.9412:66,66.0,34.98404,139.9412
2540,2739,tokyo_jct_35.0311:139.8503:66,66.0,35.03112,139.85034
2541,2740,tokyo_jct_35.2386:139.8749:66,66.0,35.2386,139.87487
2542,2741,tokyo_jct_35.2393:139.893:66,66.0,35.23929,139.89304
2543,2742,tokyo_jct_35.3687:139.8999:66,66.0,35.36872,139.89993
2544,2743,tokyo_jct_35.3779:140.0523:66,66.0,35.37788,140.05226
2545,2744,tokyo_jct_35.3951:139.9703:66,66.0,35.39514,139.97033
2546,2745,tokyo_jct_35.396:139.9564:66,66.0,35.396,139.95641
2547,2746,tokyo_jct_35.2952:140.224:66,66.0,35.29524,140.22397
2548,2747,tokyo_jct_35.4511:139.9627:66,66.0,35.45105,139.96268
2549,2748,tokyo_jct_35.4525:139.9576:66,66.0,35.45246,139.95755
2550,2749,tokyo_jct_35.4425:139.9658:66,66.0,35.44247,139.96585
2551,2750,tokyo_jct_35.4827:140.0206:66,66.0,35.48265,140.0206
2552,2751,tokyo_jct_35.4826:140.0205:66,66.0,35.48257,140.02053
2553,2752,tokyo_jct_35.4826:140.0206:66,66.0,35.4826,140.02056
2554,2753,tokyo_jct_35.4825:140.0205:66,66.0,35.4825,140.02047
2555,2754,tokyo_jct_35.4828:140.0207:66,66.0,35.4828,140.02072
2556,2755,tokyo_jct_35.483:140.0209:66,66.0,35.48297,140.02086
2557,2756,tokyo_jct_35.4829:140.0208:66,66.0,35.48293,140.02083
2558,2757,tokyo_jct_35.4832:140.021:66,66.0,35.48315,140.02102
2559,2758,tokyo_jct_35.5089:140.0533:66,66.0,35.50886,140.05331
2560,2759,tokyo_jct_35.5233:140.0626:66,66.0,35.52325,140.06257
2561,2760,tokyo_jct_35.5231:140.0624:66,66.0,35.52313,140.06243
2562,2761,tokyo_jct_35.5275:140.055:66,66.0,35.52755,140.05499
2563,2762,tokyo_jct_35.5232:140.0459:66,66.0,35.52324,140.0459
2564,2763,tokyo_jct_35.4656:140.01:66,66.0,35.46556,140.01001
2565,2764,tokyo_jct_35.4686:139.98:66,66.0,35.46857,139.98002
2566,2765,tokyo_jct_35.5422:140.0706:154,154.0,35.54215,140.07063
2567,2766,tokyo_jct_35.5906:140.1473:66,66.0,35.59061,140.14734
2568,2767,tokyo_jct_35.723:140.1203:66,66.0,35.72295,140.12034
2569,2768,tokyo_jct_35.7302:140.1349:66,66.0,35.73022,140.13492
2570,2769,tokyo_jct_35.6233:140.129:66,66.0,35.62328,140.12896
2571,2770,tokyo_jct_35.7014:140.0709:66,66.0,35.70142,140.07087
2572,2771,tokyo_jct_35.7036:140.0732:66,66.0,35.70363,140.0732
2573,2772,tokyo_jct_35.7025:140.0706:66,66.0,35.70248,140.07055
2574,2773,tokyo_jct_35.7026:140.0676:66,66.0,35.70258,140.06759
2575,2774,tokyo_jct_35.7048:140.0658:66,66.0,35.70479,140.0658
2576,2775,tokyo_jct_35.7025:140.0663:66,66.0,35.70253,140.0663
2577,2776,tokyo_jct_35.6751:139.9638:66,66.0,35.67513,139.96378
2578,2777,tokyo_jct_35.6683:139.9876:66,66.0,35.66829,139.98765
2579,2778,tokyo_jct_35.6771:139.9525:66,66.0,35.67706,139.95246
2580,2779,tokyo_jct_35.6671:139.933:66,66.0,35.66706,139.93301
2581,2780,tokyo_jct_35.6681:139.9405:66,66.0,35.6681,139.94046
2582,2781,tokyo_jct_35.6672:139.9331:66,66.0,35.66718,139.93305
2583,2782,tokyo_jct_35.6593:139.9119:66,66.0,35.65934,139.91189
2584,2783,tokyo_jct_35.6623:139.9148:66,66.0,35.66229,139.91481
2585,2784,tokyo_jct_35.7236:139.9038:66,66.0,35.72357,139.90381
2586,2785,tokyo_jct_35.7529:139.8644:66,66.0,35.75288,139.86441
2587,2786,tokyo_jct_35.7807:140.196:66,66.0,35.78073,140.19604
2588,2787,tokyo_jct_35.8232:140.3501:66,66.0,35.82323,140.35014
2589,2788,tokyo_jct_35.8265:140.3599:66,66.0,35.82655,140.35986
2590,2789,tokyo_jct_35.8104:140.3554:66,66.0,35.81037,140.35539
2591,2790,tokyo_jct_35.8684:139.9042:154,154.0,35.86841,139.90421
2592,2791,tokyo_jct_35.8129:140.015:66,66.0,35.81286,140.01498
2593,2792,tokyo_jct_35.7731:139.8237:66,66.0,35.77312,139.82366
2594,2793,tokyo_jct_35.773:139.8572:66,66.0,35.77304,139.8572
2595,2794,tokyo_jct_35.7177:139.8513:66,66.0,35.71773,139.85131
2596,2795,tokyo_jct_35.8734:139.6569:66,66.0,35.87339,139.65687
2597,2796,tokyo_jct_35.8166:139.6639:66,66.0,35.8166,139.66388
2598,2797,tokyo_jct_35.7897:139.6728:66,66.0,35.78968,139.6728
2599,2798,tokyo_jct_35.7765:139.7531:66,66.0,35.77647,139.75313
2600,2799,tokyo_jct_35.7761:139.7543:66,66.0,35.7761,139.75431
2601,2800,tokyo_jct_35.7752:139.7546:66,66.0,35.77519,139.75458
2602,2801,tokyo_jct_35.7737:139.7594:66,66.0,35.77369,139.75938
2603,2802,tokyo_jct_35.5382:139.7319:154,154.0,35.53821,139.73189
2604,2804,tokyo_jct_35.7546:140.2817:66,66.0,35.75458,140.28169
2605,2805,tokyo_jct_35.6565:139.9917:0,66.0,35.65649,139.99174
2606,2806,tokyo_jct_35.8177:139.6748:66,66.0,35.81771,139.67481
2607,2807,tokyo_jct_35.6968:139.7549:275,275.0,35.69682,139.75493
2608,2808,tokyo_jct_36.6261:138.8016:0,66.0,36.62608,138.80157
2609,2809,tokyo_jct_36.3387:139.0367:66,66.0,36.33873,139.03668
2610,2810,tokyo_jct_36.3026:139.0513:66,66.0,36.30258,139.05135
2611,2811,tokyo_jct_36.2702:139.0696:66,66.0,36.27021,139.06963
2612,2812,tokyo_jct_36.0188:139.5593:275,275.0,36.01875,139.55932
2613,2813,tokyo_jct_36.0432:139.5297:66,66.0,36.04318,139.52965
2614,2814,tokyo_jct_36.0122:139.5637:66,66.0,36.01217,139.56372
2615,2815,tokyo_jct_37.3806:140.8018:500,500.0,37.38064,140.80179
2616,2816,tokyo_jct_36.0173:139.4203:66,66.0,36.01728,139.42032
2617,2817,tokyo_jct_36.0978:139.4732:66,66.0,36.09782,139.47318
2618,2818,tokyo_jct_36.3699:139.0444:66,66.0,36.36988,139.04445
2619,2819,tokyo_jct_36.3553:139.0172:66,66.0,36.35525,139.01723
2620,2820,tokyo_jct_36.4223:139.0222:154,154.0,36.42227,139.02216
2621,2821,tokyo_jct_36.468:139.0108:154,154.0,36.46798,139.01079
2622,2822,tokyo_jct_36.1025:139.2654:154,154.0,36.10248,139.26536
2623,2823,tokyo_jct_35.919:139.5176:66,66.0,35.91903,139.51764
2624,2824,tokyo_jct_35.918:139.5358:66,66.0,35.91797,139.53584
2625,2825,tokyo_jct_35.9117:139.5996:66,66.0,35.91169,139.59958
2626,2826,tokyo_jct_36.0824:138.806:500,500.0,36.08241,138.80598
2627,2827,tokyo_jct_36.3157:139.3311:66,66.0,36.31568,139.33113
2628,2828,tokyo_jct_36.3157:139.3311:154,154.0,36.31568,139.33113
2629,2829,tokyo_jct_36.8913:138.7491:275,275.0,36.89126,138.74913
2630,2830,tokyo_jct_36.8746:138.7711:154,154.0,36.87457,138.77114
2631,2831,tokyo_jct_37.0099:138.6784:154,154.0,37.0099,138.67839
2632,2832,tokyo_jct_36.3103:139.0904:154,154.0,36.31031,139.0904
2633,2833,tokyo_jct_36.3185:139.1774:66,66.0,36.31852,139.17737
2634,2834,tokyo_jct_36.3551:138.9691:66,66.0,36.35512,138.96912
2635,2835,tokyo_jct_36.3805:139.032:66,66.0,36.38046,139.03203
2636,2836,tokyo_jct_36.1756:139.3625:66,66.0,36.17558,139.36253
2637,2837,tokyo_jct_36.1572:139.3858:66,66.0,36.15721,139.38576
2638,2838,tokyo_jct_36.151:139.396:66,66.0,36.15101,139.39602
2639,2839,tokyo_jct_36.1494:139.4011:66,66.0,36.14937,139.40112
2640,2840,tokyo_jct_36.1288:139.4489:66,66.0,36.12884,139.44894
2641,2841,tokyo_jct_35.9753:139.4269:66,66.0,35.97533,139.42694
2642,2842,tokyo_jct_36.1828:139.369:154,154.0,36.1828,139.36903
2643,2843,tokyo_jct_36.1495:139.3282:66,66.0,36.14952,139.32824
2644,2844,tokyo_jct_35.9937:139.4038:66,66.0,35.99366,139.40382
2645,2845,tokyo_jct_36.0146:139.3683:66,66.0,36.01459,139.36828
2646,2846,tokyo_jct_36.039:139.3187:66,66.0,36.03904,139.31865
2647,2847,tokyo_jct_36.1806:139.052:66,66.0,36.18059,139.05197
2648,2848,tokyo_jct_36.1347:139.0238:66,66.0,36.13471,139.0238
2649,2849,tokyo_jct_36.0418:138.9242:500,500.0,36.0418,138.9242
2650,2850,tokyo_jct_36.0469:139.687:66,66.0,36.04688,139.68701
2651,2851,tokyo_jct_36.2737:139.6033:66,66.0,36.2737,139.60326
2652,2852,tokyo_jct_36.2571:139.5985:66,66.0,36.25713,139.59852
2653,2853,tokyo_jct_36.2725:139.5908:154,154.0,36.27245,139.59079
2654,2854,tokyo_jct_36.2157:139.5183:66,66.0,36.21571,139.51829
2655,2855,tokyo_jct_36.1402:139.59:66,66.0,36.14021,139.59003
2656,2856,tokyo_jct_36.1061:139.5278:66,66.0,36.10613,139.52782
2657,2857,tokyo_jct_36.1608:139.545:66,66.0,36.16085,139.54501
2658,2858,tokyo_jct_35.9512:139.6099:66,66.0,35.95123,139.60991
2659,2859,tokyo_jct_36.137:139.5948:66,66.0,36.13698,139.59475
2660,2860,tokyo_jct_36.1109:139.6428:66,66.0,36.11091,139.64283
2661,2861,tokyo_jct_36.2296:139.2272:154,154.0,36.22964,139.22725
2662,2862,tokyo_jct_36.2391:139.2248:154,154.0,36.23913,139.22479
2663,2863,tokyo_jct_35.9313:139.5999:66,66.0,35.93129,139.59987
2664,2864,tokyo_jct_35.9338:139.5254:66,66.0,35.93379,139.52537
2665,2865,tokyo_jct_35.9396:139.6714:66,66.0,35.93961,139.67145
2666,2866,tokyo_jct_35.953:139.635:154,154.0,35.95299,139.63497
2667,2867,tokyo_jct_36.3255:139.3704:66,66.0,36.32546,139.37038
2668,2868,tokyo_jct_36.3789:139.6002:66,66.0,36.37887,139.60022
2669,2869,tokyo_jct_36.0356:138.9351:154,154.0,36.03561,138.93515
2670,2870,tokyo_jct_37.1606:139.2432:275,275.0,37.16057,139.24316
2671,2871,tokyo_jct_36.3446:139.2542:66,66.0,36.34458,139.25424
2672,2872,tokyo_jct_36.2993:139.2055:66,66.0,36.29934,139.20555
2673,2873,tokyo_jct_36.2818:139.2433:66,66.0,36.28181,139.24331
2674,2874,tokyo_jct_36.3118:139.2564:66,66.0,36.31176,139.25638
2675,2875,tokyo_jct_36.5401:138.9367:66,66.0,36.54012,138.93672
2676,2876,tokyo_jct_36.5392:138.9411:66,66.0,36.53917,138.94113
2677,2877,tokyo_jct_36.358:139.0467:154,154.0,36.35795,139.04671
2678,2878,tokyo_jct_37.112:138.7089:154,154.0,37.11201,138.70889
2679,2879,tokyo_jct_36.7697:138.9635:154,154.0,36.76968,138.96351
2680,2880,tokyo_jct_36.767:138.962:154,154.0,36.76704,138.962
2681,2881,tokyo_jct_36.4:139.3496:66,66.0,36.40002,139.34956
2682,2882,tokyo_jct_35.9804:139.0749:66,66.0,35.98044,139.0749
2683,2883,tokyo_jct_36.0907:139.2021:66,66.0,36.09069,139.20205
2684,2884,tokyo_jct_36.0962:139.1931:66,66.0,36.0962,139.19308
2685,2885,tokyo_jct_36.1035:139.1834:66,66.0,36.1035,139.18344
2686,2886,tokyo_jct_36.1048:139.1813:66,66.0,36.10484,139.1813
2687,2887,tokyo_jct_36.1109:139.1653:66,66.0,36.11094,139.16535
2688,2888,tokyo_jct_36.8288:138.7808:154,154.0,36.82879,138.78083
2689,2889,tokyo_jct_36.8459:138.7668:500,500.0,36.8459,138.76684
2690,2890,tokyo_jct_36.8875:138.7736:154,154.0,36.88749,138.77364
2691,2891,tokyo_jct_36.3022:138.8953:66,66.0,36.30221,138.89531
2692,2892,tokyo_jct_36.3265:138.9211:66,66.0,36.32646,138.92109
2693,2893,tokyo_jct_36.7829:138.7808:154,154.0,36.78291,138.78077
2694,2894,tokyo_jct_36.4129:139.087:66,66.0,36.41292,139.08695
2695,2895,tokyo_jct_36.3694:139.1096:66,66.0,36.36939,139.10963
2696,2896,tokyo_jct_36.2629:139.34:66,66.0,36.26292,139.34005
2697,2897,tokyo_jct_36.279:139.3377:66,66.0,36.27902,139.33775
2698,2898,tokyo_jct_36.295:139.309:66,66.0,36.29501,139.309
2699,2899,tokyo_jct_36.293:139.3091:66,66.0,36.29303,139.30915
2700,2900,tokyo_jct_36.2785:139.3361:66,66.0,36.2785,139.33614
2701,2901,tokyo_jct_36.2728:139.3385:66,66.0,36.27279,139.33849
2702,2902,tokyo_jct_36.2536:139.329:66,66.0,36.25362,139.32895
2703,2903,tokyo_jct_36.2558:139.4819:66,66.0,36.25579,139.48188
2704,2904,tokyo_jct_36.7908:139.2667:154,154.0,36.79077,139.26672
2705,2905,tokyo_jct_36.7733:139.2378:154,154.0,36.77326,139.23781
2706,2906,tokyo_jct_36.5626:138.8154:0,66.0,36.56263,138.81539
2707,2907,tokyo_jct_36.493:139.0387:66,66.0,36.49303,139.03871
2708,2908,tokyo_jct_36.4535:139.0562:66,66.0,36.45353,139.05622
2709,2909,tokyo_jct_36.4193:139.0801:66,66.0,36.41932,139.08012
2710,2910,tokyo_jct_36.497:139.0354:66,66.0,36.49697,139.03539
2711,2911,tokyo_jct_36.7813:138.9447:154,154.0,36.78127,138.94467
2712,2912,tokyo_jct_36.2598:139.0746:66,66.0,36.25981,139.07457
2713,2913,tokyo_jct_36.7138:138.8457:275,275.0,36.7138,138.84568
2714,2914,tokyo_jct_36.5227:138.9796:275,275.0,36.52272,138.97965
2715,2915,tokyo_jct_36.7198:138.8388:275,275.0,36.71975,138.8388
2716,2916,tokyo_jct_36.4232:139.0862:66,66.0,36.42325,139.08624
2717,2917,tokyo_jct_36.5039:139.0521:66,66.0,36.50393,139.05214
2718,2918,tokyo_jct_36.5645:139.0611:66,66.0,36.56452,139.0611
2719,2919,tokyo_jct_36.3239:139.0161:66,66.0,36.32386,139.01614
2720,2920,tokyo_jct_36.1367:139.4958:66,66.0,36.13671,139.49576
2721,2921,tokyo_jct_35.9579:138.9628:66,66.0,35.95787,138.96275
2722,2922,tokyo_jct_36.0047:139.0994:66,66.0,36.00468,139.0994
2723,2923,tokyo_jct_36.0148:139.1068:66,66.0,36.01476,139.10682
2724,2924,tokyo_jct_35.977:139.0759:66,66.0,35.97695,139.07588
2725,2925,tokyo_jct_35.9859:139.091:66,66.0,35.98587,139.09102
2726,2926,tokyo_jct_36.749:139.6397:66,66.0,36.74901,139.63968
2727,2927,tokyo_jct_36.7492:139.6393:66,66.0,36.74922,139.63933
2728,2928,tokyo_jct_36.2974:138.897:66,66.0,36.29739,138.89697
2729,2929,tokyo_jct_36.269:138.898:66,66.0,36.26898,138.89804
2730,2930,tokyo_jct_36.2682:138.9205:66,66.0,36.26822,138.92054
2731,2931,tokyo_jct_36.2667:139.0905:66,66.0,36.26672,139.09049
2732,2932,tokyo_jct_36.2752:139.0962:66,66.0,36.27517,139.09617
2733,2933,tokyo_jct_36.2682:139.0702:66,66.0,36.26824,139.07017
2734,2934,tokyo_jct_36.3937:139.3145:66,66.0,36.39367,139.31451
2735,2935,tokyo_jct_36.4544:139.289:66,66.0,36.45441,139.28904
2736,2936,tokyo_jct_36.3917:139.1613:66,66.0,36.39166,139.16132
2737,2937,tokyo_jct_36.3911:139.179:66,66.0,36.39113,139.17903
2738,2938,tokyo_jct_36.287:139.4011:66,66.0,36.28703,139.40115
2739,2939,tokyo_jct_36.2892:139.3935:66,66.0,36.28915,139.39346
2740,2940,tokyo_jct_36.2818:139.3809:66,66.0,36.28179,139.38094
2741,2941,tokyo_jct_36.2829:139.3757:66,66.0,36.28292,139.37566
2742,2942,tokyo_jct_36.2662:139.3914:66,66.0,36.26617,139.39139
2743,2943,tokyo_jct_36.5543:138.6308:66,66.0,36.5543,138.6308
2744,2944,tokyo_jct_36.5508:138.6129:66,66.0,36.55077,138.61286
2745,2945,tokyo_jct_36.5539:138.6024:66,66.0,36.55392,138.60242
2746,2946,tokyo_jct_36.5491:138.5716:66,66.0,36.54909,138.57161
2747,2947,tokyo_jct_36.5247:138.6203:66,66.0,36.52471,138.62029
2748,2948,tokyo_jct_36.5469:138.7771:66,66.0,36.54691,138.77714
2749,2949,tokyo_jct_36.4247:138.8053:66,66.0,36.42474,138.8053
2750,2950,tokyo_jct_36.3862:138.9051:66,66.0,36.38616,138.90514
2751,2951,tokyo_jct_36.3834:138.9116:66,66.0,36.38338,138.91155
2752,2952,tokyo_jct_36.5664:138.8442:66,66.0,36.56637,138.84422
2753,2953,tokyo_jct_36.5463:138.9085:66,66.0,36.54627,138.90849
2754,2955,tokyo_jct_36.6638:139.0471:66,66.0,36.6638,139.04706
2755,2956,tokyo_jct_36.6572:139.081:66,66.0,36.6572,139.08101
2756,2957,tokyo_jct_36.6032:139.053:66,66.0,36.60317,139.05298
2757,2958,tokyo_jct_36.6008:139.0518:154,154.0,36.60083,139.05184
2758,2959,tokyo_jct_36.205:139.2889:66,66.0,36.20497,139.2889
2759,2960,tokyo_jct_36.2245:139.2309:66,66.0,36.22446,139.23086
2760,2961,tokyo_jct_36.034:138.7054:500,500.0,36.03395,138.70539
2761,2962,tokyo_jct_36.9563:138.9222:154,154.0,36.95627,138.92215
2762,2963,tokyo_jct_36.1923:139.3611:66,66.0,36.19234,139.36106
2763,2964,tokyo_jct_36.3339:139.0714:66,66.0,36.33394,139.07141
2764,2965,tokyo_jct_36.2949:139.0823:66,66.0,36.29491,139.08225
2765,2966,tokyo_jct_36.2525:139.2802:66,66.0,36.25252,139.28019
2766,2967,tokyo_jct_36.2095:139.2994:66,66.0,36.2095,139.29937
2767,2968,tokyo_jct_36.2004:139.3251:66,66.0,36.20039,139.32509
2768,2969,tokyo_jct_36.2369:139.4225:66,66.0,36.23687,139.42247
2769,2970,tokyo_jct_36.2331:139.4478:66,66.0,36.23313,139.44779
2770,2971,tokyo_jct_36.3409:139.4268:66,66.0,36.34088,139.42678
2771,2972,tokyo_jct_36.5774:139.3863:66,66.0,36.57744,139.38633
2772,2973,tokyo_jct_36.6134:139.4142:66,66.0,36.61344,139.41416
2773,2974,tokyo_jct_36.5427:139.3648:66,66.0,36.54271,139.36476
2774,2975,tokyo_jct_36.541:139.3729:66,66.0,36.54097,139.3729
2775,2976,tokyo_jct_36.3372:139.2767:66,66.0,36.33722,139.27674
2776,2979,tokyo_jct_36.2547:139.2937:66,66.0,36.25475,139.29366
2777,2980,tokyo_jct_36.2875:139.172:154,154.0,36.28752,139.17197
2778,2981,tokyo_jct_36.7387:139.6731:66,66.0,36.73867,139.67314
2779,2982,tokyo_jct_36.7421:139.5736:66,66.0,36.74213,139.57359
2780,2985,tokyo_jct_36.2073:139.1597:154,154.0,36.2073,139.15971
2781,2989,tokyo_jct_36.2062:139.0527:66,66.0,36.20618,139.05274
2782,2992,tokyo_jct_36.6521:138.6502:66,66.0,36.65214,138.65015
2783,2993,tokyo_jct_36.6338:138.6388:66,66.0,36.63376,138.63876
2784,2994,tokyo_jct_36.6636:138.6057:66,66.0,36.66364,138.60572
2785,2995,tokyo_jct_36.6019:138.6299:66,66.0,36.60191,138.62987
2786,3003,tokyo_jct_36.1544:139.5725:66,66.0,36.15437,139.57251
2787,3004,tokyo_jct_35.9383:138.8469:66,66.0,35.93827,138.84694
2788,3005,tokyo_jct_36.3049:139.0442:66,66.0,36.30489,139.04424
2789,3006,tokyo_jct_36.5544:138.9117:66,66.0,36.55441,138.91174
2790,3007,tokyo_jct_36.1962:139.1742:154,154.0,36.19623,139.17415
2791,3008,tokyo_jct_36.208:139.3353:66,66.0,36.20804,139.33533
2792,3009,tokyo_jct_36.1451:139.4015:66,66.0,36.14507,139.40152
2793,3010,tokyo_jct_36.1989:139.2904:66,66.0,36.19886,139.2904
2794,3011,tokyo_jct_36.1805:139.1892:66,66.0,36.1805,139.18919
2795,3012,tokyo_jct_36.1858:139.1842:154,154.0,36.18575,139.18418
2796,3013,tokyo_jct_36.185:139.1819:0,66.0,36.18502,139.18194
2797,3014,tokyo_jct_36.3111:139.6028:66,66.0,36.31112,139.60281
2798,3019,tokyo_jct_35.9449:139.5887:66,66.0,35.94494,139.58874
2799,3020,tokyo_jct_35.9362:139.5978:66,66.0,35.93621,139.59785
2800,3021,tokyo_jct_36.3304:139.4235:66,66.0,36.33041,139.42351
2801,3022,tokyo_jct_36.3076:139.4263:66,66.0,36.30765,139.42627
2802,3023,tokyo_jct_36.2183:139.5171:66,66.0,36.21834,139.51713
2803,3024,tokyo_jct_36.2965:139.3087:66,66.0,36.29649,139.30866
2804,3025,tokyo_jct_36.2178:139.0451:66,66.0,36.21785,139.04506
2805,3026,tokyo_jct_36.5477:138.9249:154,154.0,36.54768,138.92491
2806,3027,tokyo_jct_36.3016:139.099:154,154.0,36.30157,139.09901
2807,3028,tokyo_jct_36.6165:139.413:66,66.0,36.61654,139.41303
2808,3029,tokyo_jct_35.9175:139.3489:66,66.0,35.91753,139.3489
2809,3030,tokyo_jct_36.3005:139.0977:154,154.0,36.30048,139.09768
2810,3031,tokyo_jct_36.3037:139.4262:66,66.0,36.30367,139.4262
2811,3032,tokyo_jct_36.3481:139.7281:66,66.0,36.34811,139.72812
2812,3033,tokyo_jct_36.349:139.7257:66,66.0,36.349,139.72575
2813,3034,tokyo_jct_36.3498:139.7236:66,66.0,36.34981,139.72363
2814,3035,tokyo_jct_36.3484:139.7049:66,66.0,36.34838,139.70487
2815,3036,tokyo_jct_36.4001:139.6985:66,66.0,36.40011,139.6985
2816,3037,tokyo_jct_36.257:139.5986:66,66.0,36.25696,139.59859
2817,3038,tokyo_jct_36.218:139.6512:66,66.0,36.21803,139.65122
2818,3039,tokyo_jct_36.2766:139.6327:66,66.0,36.27659,139.63269
2819,3040,tokyo_jct_36.2259:139.6241:66,66.0,36.22587,139.62414
2820,3041,tokyo_jct_36.2681:139.542:66,66.0,36.26808,139.54205
2821,3042,tokyo_jct_36.2644:139.5487:66,66.0,36.26445,139.54872
