time,chubu_ghi_wm2,chugoku_ghi_wm2,hokkaido_ghi_wm2,hokuriku_ghi_wm2,kansai_ghi_wm2,kyushu_ghi_wm2,okinawa_ghi_wm2,shikoku_ghi_wm2,tohoku_ghi_wm2,tokyo_ghi_wm2,chubu_cf,chugoku_cf,hokkaido_cf,hokuriku_cf,kansai_cf,kyushu_cf,okinawa_cf,shikoku_cf,tohoku_cf,tokyo_cf
2025-07-10T09:00,577.6,542.6,551.6,572.6,533.6,432.6,265.8,504.2,490.4,563.6,0.5776,0.5426,0.5516,0.5726,0.5336,0.4326,0.2658,0.5042,0.4904,0.5636
2025-07-10T10:00,715.6,665.3,663.3,724.6,661.1,514.3,408.5,578.8,595.6,677.8,0.7156,0.6653,0.6633,0.7246,0.6611,0.5143,0.4085,0.5787,0.5956,0.6778
2025-07-10T11:00,799.9,765.2,741.4,806.9,766.3,611.1,461.3,681.6,619.3,778.6,0.7999,0.7652,0.7414,0.8069,0.7663,0.6111,0.4613,0.6816,0.6193,0.7786
2025-07-10T12:00,834.6,831.9,756.3,840.7,838.1,685.5,581.2,707.0,633.1,800.1,0.8346,0.8319,0.7563,0.8407,0.8381,0.6855,0.5812,0.7070,0.6331,0.8001
2025-07-10T13:00,785.7,836.6,745.4,844.4,826.6,686.1,598.4,735.9,616.5,694.7,0.7857,0.8366,0.7454,0.8444,0.8266,0.6861,0.5984,0.7359,0.6165,0.6947
2025-07-10T14:00,630.1,791.9,679.4,793.7,756.2,643.9,527.7,703.1,545.4,589.8,0.6301,0.7919,0.6794,0.7937,0.7562,0.6439,0.5277,0.7031,0.5454,0.5898
2025-07-10T15:00,515.9,704.3,585.0,686.7,667.9,551.1,466.4,570.9,495.6,445.9,0.5159,0.7043,0.5850,0.6867,0.6679,0.5511,0.4664,0.5709,0.4956,0.4459
2025-07-10T16:00,422.9,555.6,455.9,554.6,486.4,434.8,376.1,443.4,377.2,300.6,0.4229,0.5556,0.4559,0.5546,0.4864,0.4348,0.3761,0.4434,0.3772,0.3006
2025-07-10T17:00,269.9,401.2,300.8,384.3,314.6,293.9,260.5,315.6,248.2,151.8,0.2699,0.4012,0.3008,0.3843,0.3146,0.2939,0.2605,0.3156,0.2482,0.1518
2025-07-10T18:00,128.9,229.5,156.2,203.6,170.9,171.3,151.7,189.8,125.1,64.5,0.1289,0.2295,0.1562,0.2036,0.1709,0.1713,0.1517,0.1898,0.1251,0.0645
2025-07-10T19:00,29.1,80.8,43.8,58.6,45.1,70.0,57.1,61.6,31.8,16.4,0.0291,0.0808,0.0438,0.0586,0.0451,0.0700,0.0571,0.0616,0.0318,0.0164
2025-07-10T20:00,0.0,3.6,0.5,0.6,0.5,5.1,3.5,1.8,0.0,0.0,0.0000,0.0036,0.0005,0.0006,0.0005,0.0051,0.0035,0.0018,0.0000,0.0000
2025-07-10T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-10T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-10T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-11T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-11T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-11T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-11T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-11T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-11T05:00,1.6,0.0,17.9,1.9,0.0,0.0,0.0,0.0,7.6,1.9,0.0016,0.0000,0.0179,0.0019,0.0000,0.0000,0.0000,0.0000,0.0076,0.0019
2025-07-11T06:00,59.8,31.2,85.5,65.0,40.5,9.7,1.1,20.0,65.9,35.6,0.0598,0.0312,0.0855,0.0650,0.0405,0.0097,0.0011,0.0200,0.0659,0.0356
2025-07-11T07:00,187.1,152.8,180.3,213.3,156.8,81.2,41.7,92.8,166.3,108.7,0.1871,0.1528,0.1803,0.2133,0.1568,0.0812,0.0417,0.0927,0.1663,0.1087
2025-07-11T08:00,324.4,311.8,290.5,399.0,300.2,188.5,134.0,225.0,277.8,230.5,0.3244,0.3118,0.2905,0.3990,0.3002,0.1885,0.1340,0.2250,0.2778,0.2305
2025-07-11T09:00,455.2,484.3,398.4,581.7,427.9,329.3,299.3,348.9,386.1,350.0,0.4552,0.4843,0.3984,0.5817,0.4279,0.3293,0.2993,0.3489,0.3861,0.3500
2025-07-11T10:00,653.2,583.2,460.4,731.9,575.3,446.5,383.8,451.5,487.8,434.0,0.6532,0.5832,0.4604,0.7319,0.5753,0.4465,0.3838,0.4515,0.4878,0.4340
2025-07-11T11:00,752.1,695.5,523.1,810.9,690.6,542.8,442.7,537.9,561.1,491.0,0.7521,0.6955,0.5231,0.8109,0.6906,0.5428,0.4427,0.5379,0.5611,0.4910
2025-07-11T12:00,778.9,709.4,594.7,866.6,757.7,585.8,536.5,565.2,597.4,505.9,0.7789,0.7094,0.5947,0.8666,0.7577,0.5858,0.5365,0.5653,0.5974,0.5059
2025-07-11T13:00,734.8,715.0,621.2,854.0,702.4,595.6,570.9,632.9,586.1,517.2,0.7348,0.7150,0.6212,0.8540,0.7024,0.5956,0.5709,0.6329,0.5861,0.5172
2025-07-11T14:00,660.4,683.8,614.6,819.7,604.9,555.1,517.1,632.2,573.6,453.0,0.6604,0.6838,0.6146,0.8197,0.6049,0.5551,0.5171,0.6322,0.5736,0.4530
2025-07-11T15:00,578.8,592.5,544.9,714.4,526.7,490.9,476.4,529.2,496.8,395.5,0.5788,0.5925,0.5449,0.7144,0.5267,0.4909,0.4764,0.5292,0.4968,0.3955
2025-07-11T16:00,418.2,426.3,438.5,565.9,434.5,381.8,337.4,498.6,379.6,289.9,0.4182,0.4263,0.4385,0.5659,0.4345,0.3818,0.3374,0.4986,0.3796,0.2899
2025-07-11T17:00,288.6,324.5,295.9,385.1,295.9,276.8,230.6,328.9,257.5,173.2,0.2886,0.3245,0.2959,0.3851,0.2959,0.2768,0.2306,0.3289,0.2575,0.1732
2025-07-11T18:00,148.5,194.2,161.5,207.1,153.9,165.9,132.9,173.4,126.6,81.0,0.1485,0.1942,0.1615,0.2071,0.1539,0.1659,0.1329,0.1734,0.1266,0.0810
2025-07-11T19:00,37.1,69.2,45.2,58.7,45.3,64.1,55.5,54.8,32.0,16.4,0.0371,0.0692,0.0452,0.0587,0.0453,0.0641,0.0555,0.0548,0.0320,0.0164
2025-07-11T20:00,0.0,3.2,0.5,0.4,0.5,4.5,4.5,1.6,0.0,0.0,0.0000,0.0032,0.0005,0.0004,0.0005,0.0045,0.0045,0.0016,0.0000,0.0000
2025-07-11T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-11T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-11T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-12T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-12T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-12T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-12T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-12T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-12T05:00,1.3,0.0,26.4,1.7,0.0,0.0,0.0,0.0,9.1,2.2,0.0013,0.0000,0.0264,0.0017,0.0000,0.0000,0.0000,0.0000,0.0091,0.0022
2025-07-12T06:00,53.1,31.1,122.4,63.0,44.9,10.9,1.3,26.5,76.4,50.2,0.0531,0.0311,0.1224,0.0630,0.0449,0.0109,0.0013,0.0265,0.0764,0.0502
2025-07-12T07:00,167.1,158.8,260.1,154.9,182.5,91.7,57.8,142.9,185.6,150.1,0.1671,0.1588,0.2601,0.1549,0.1825,0.0917,0.0578,0.1429,0.1856,0.1501
2025-07-12T08:00,344.8,337.5,401.3,276.9,358.3,219.8,200.0,303.5,315.2,271.8,0.3448,0.3375,0.4013,0.2769,0.3583,0.2198,0.2000,0.3035,0.3152,0.2718
2025-07-12T09:00,519.5,510.2,555.0,464.7,514.8,361.2,367.6,481.9,426.8,408.8,0.5195,0.5102,0.5550,0.4647,0.5148,0.3612,0.3676,0.4819,0.4268,0.4088
2025-07-12T10:00,654.7,588.6,646.9,645.3,610.9,468.8,585.9,664.9,491.1,471.9,0.6547,0.5886,0.6469,0.6453,0.6109,0.4688,0.5859,0.6649,0.4911,0.4719
2025-07-12T11:00,778.8,693.7,713.4,733.3,726.5,607.0,710.5,672.4,576.4,478.5,0.7788,0.6937,0.7134,0.7333,0.7265,0.6070,0.7105,0.6724,0.5764,0.4785
2025-07-12T12:00,831.6,737.6,786.8,783.3,781.7,649.8,796.6,758.1,604.4,545.8,0.8316,0.7376,0.7868,0.7833,0.7817,0.6498,0.7966,0.7581,0.6044,0.5458
2025-07-12T13:00,830.6,793.8,813.2,795.3,794.9,643.3,855.9,728.8,643.8,567.9,0.8306,0.7938,0.8132,0.7953,0.7949,0.6433,0.8559,0.7288,0.6438,0.5679
2025-07-12T14:00,754.1,781.5,768.3,785.0,754.4,617.5,807.0,757.8,652.8,521.3,0.7541,0.7815,0.7683,0.7850,0.7544,0.6175,0.8070,0.7578,0.6528,0.5213
2025-07-12T15:00,627.9,700.5,663.0,711.6,640.2,515.6,701.0,692.4,580.2,459.5,0.6279,0.7005,0.6630,0.7116,0.6402,0.5156,0.7010,0.6924,0.5802,0.4595
2025-07-12T16:00,494.9,556.7,522.8,560.6,511.9,402.5,589.8,464.8,472.5,380.8,0.4949,0.5567,0.5228,0.5606,0.5119,0.4025,0.5898,0.4647,0.4725,0.3808
2025-07-12T17:00,351.9,396.8,354.7,384.4,360.6,293.3,396.2,325.1,323.4,253.1,0.3519,0.3968,0.3547,0.3844,0.3606,0.2933,0.3962,0.3251,0.3234,0.2531
2025-07-12T18:00,180.6,232.3,189.5,205.0,197.6,192.1,227.6,198.2,172.4,129.6,0.1806,0.2323,0.1895,0.2050,0.1976,0.1921,0.2276,0.1983,0.1724,0.1296
2025-07-12T19:00,43.6,80.8,53.3,58.1,56.4,72.5,82.6,68.0,41.7,25.9,0.0436,0.0808,0.0533,0.0581,0.0564,0.0725,0.0826,0.0680,0.0417,0.0259
2025-07-12T20:00,0.0,3.4,0.5,0.4,0.5,4.9,6.5,1.8,0.0,0.0,0.0000,0.0034,0.0005,0.0004,0.0005,0.0049,0.0065,0.0018,0.0000,0.0000
2025-07-12T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-12T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-12T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-13T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-13T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-13T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-13T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-13T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-13T05:00,1.4,0.0,25.0,1.6,0.0,0.0,0.0,0.0,10.1,2.3,0.0014,0.0000,0.0250,0.0016,0.0000,0.0000,0.0000,0.0000,0.0101,0.0023
2025-07-13T06:00,63.1,30.2,121.3,63.6,40.2,10.9,1.8,24.9,96.9,49.6,0.0631,0.0302,0.1213,0.0636,0.0402,0.0109,0.0018,0.0249,0.0969,0.0496
2025-07-13T07:00,208.9,159.8,268.6,206.9,166.6,97.8,67.6,143.5,246.4,160.5,0.2089,0.1598,0.2686,0.2069,0.1666,0.0978,0.0676,0.1435,0.2464,0.1605
2025-07-13T08:00,388.6,337.2,446.5,412.3,343.6,230.0,230.9,279.6,432.7,318.5,0.3886,0.3372,0.4465,0.4123,0.3436,0.2300,0.2309,0.2796,0.4327,0.3185
2025-07-13T09:00,554.1,514.3,596.3,591.4,532.0,371.4,415.3,448.9,611.6,451.2,0.5541,0.5143,0.5963,0.5914,0.5320,0.3714,0.4153,0.4489,0.6116,0.4512
2025-07-13T10:00,725.3,673.9,697.5,694.1,701.3,504.4,552.4,601.9,742.5,629.7,0.7253,0.6739,0.6975,0.6941,0.7013,0.5044,0.5524,0.6019,0.7425,0.6297
2025-07-13T11:00,799.2,764.1,797.2,786.4,801.9,582.9,691.5,724.9,826.6,717.3,0.7992,0.7641,0.7972,0.7864,0.8019,0.5829,0.6915,0.7249,0.8266,0.7173
2025-07-13T12:00,852.3,833.3,821.9,854.1,861.6,578.4,828.8,686.1,897.8,742.6,0.8523,0.8333,0.8219,0.8541,0.8616,0.5784,0.8288,0.6861,0.8978,0.7426
2025-07-13T13:00,886.0,821.0,812.4,862.7,846.2,555.0,822.4,691.9,869.9,725.7,0.8860,0.8210,0.8124,0.8627,0.8462,0.5550,0.8224,0.6919,0.8699,0.7257
2025-07-13T14:00,821.8,772.9,757.9,793.3,773.8,458.0,800.2,679.1,808.9,675.6,0.8218,0.7729,0.7579,0.7933,0.7738,0.4580,0.8002,0.6791,0.8089,0.6756
2025-07-13T15:00,706.2,665.5,643.7,692.7,669.9,393.8,783.1,570.2,694.6,615.6,0.7062,0.6655,0.6437,0.6927,0.6699,0.3937,0.7831,0.5703,0.6946,0.6156
2025-07-13T16:00,544.6,510.5,491.9,541.4,528.7,286.4,615.3,474.5,538.9,450.5,0.5446,0.5105,0.4919,0.5414,0.5287,0.2864,0.6153,0.4745,0.5389,0.4505
2025-07-13T17:00,362.6,346.2,341.1,365.1,362.7,180.1,432.4,308.9,368.7,296.2,0.3626,0.3462,0.3411,0.3651,0.3627,0.1801,0.4324,0.3089,0.3687,0.2962
2025-07-13T18:00,190.2,186.2,185.9,191.6,197.9,107.8,260.9,168.2,187.9,142.1,0.1902,0.1862,0.1859,0.1916,0.1979,0.1077,0.2609,0.1683,0.1879,0.1421
2025-07-13T19:00,46.7,62.5,51.5,54.1,57.4,51.0,94.5,56.1,44.9,28.5,0.0467,0.0625,0.0515,0.0541,0.0574,0.0510,0.0945,0.0561,0.0449,0.0285
2025-07-13T20:00,0.0,2.7,0.4,0.4,0.5,2.9,6.3,1.2,0.0,0.0,0.0000,0.0027,0.0004,0.0004,0.0005,0.0029,0.0063,0.0013,0.0000,0.0000
2025-07-13T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-13T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-13T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-14T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-14T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-14T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-14T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-14T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-14T05:00,1.1,0.0,26.8,1.6,0.0,0.0,0.0,0.0,8.6,2.0,0.0011,0.0000,0.0268,0.0016,0.0000,0.0000,0.0000,0.0000,0.0086,0.0020
2025-07-14T06:00,59.6,19.5,129.9,72.0,39.0,6.8,1.1,16.0,84.5,36.0,0.0596,0.0195,0.1299,0.0720,0.0390,0.0068,0.0011,0.0160,0.0845,0.0360
2025-07-14T07:00,191.9,89.8,259.1,232.7,152.0,50.0,47.5,67.0,217.6,112.0,0.1919,0.0898,0.2591,0.2327,0.1520,0.0500,0.0475,0.0670,0.2176,0.1120
2025-07-14T08:00,357.9,170.3,401.3,420.4,319.7,128.5,192.2,151.4,375.5,164.8,0.3579,0.1703,0.4013,0.4204,0.3197,0.1285,0.1922,0.1514,0.3755,0.1648
2025-07-14T09:00,495.9,258.2,545.4,599.0,485.0,259.5,354.2,253.1,539.9,219.3,0.4959,0.2582,0.5454,0.5990,0.4850,0.2595,0.3542,0.2531,0.5399,0.2193
2025-07-14T10:00,723.8,293.3,676.8,748.1,619.5,403.8,487.1,192.8,687.2,486.0,0.7238,0.2933,0.6768,0.7481,0.6195,0.4038,0.4871,0.1928,0.6872,0.4860
2025-07-14T11:00,794.8,270.2,791.4,845.4,670.8,575.1,667.6,285.6,740.4,496.1,0.7948,0.2702,0.7914,0.8454,0.6708,0.5751,0.6676,0.2856,0.7404,0.4961
2025-07-14T12:00,834.9,343.5,848.1,876.7,623.4,685.5,811.9,300.8,687.0,584.3,0.8349,0.3435,0.8481,0.8767,0.6234,0.6855,0.8119,0.3008,0.6870,0.5843
2025-07-14T13:00,855.4,382.5,862.2,858.7,595.1,750.0,849.7,419.6,591.9,593.9,0.8554,0.3825,0.8622,0.8587,0.5951,0.7500,0.8497,0.4196,0.5919,0.5939
2025-07-14T14:00,779.3,343.2,787.5,802.6,448.2,763.3,840.3,412.0,509.1,585.9,0.7793,0.3432,0.7875,0.8026,0.4482,0.7633,0.8403,0.4120,0.5091,0.5859
2025-07-14T15:00,639.9,248.8,649.0,690.0,355.9,726.4,778.7,294.9,428.2,532.8,0.6399,0.2488,0.6490,0.6900,0.3559,0.7264,0.7787,0.2949,0.4282,0.5328
2025-07-14T16:00,474.4,214.3,455.4,539.4,239.1,618.5,673.6,217.0,348.2,405.1,0.4744,0.2143,0.4554,0.5394,0.2391,0.6185,0.6736,0.2170,0.3482,0.4051
2025-07-14T17:00,290.7,154.3,261.7,367.6,126.1,468.9,486.7,208.2,239.5,299.4,0.2907,0.1543,0.2617,0.3676,0.1261,0.4689,0.4867,0.2082,0.2395,0.2994
2025-07-14T18:00,140.9,122.9,121.9,186.0,55.7,284.2,296.5,148.2,113.5,150.5,0.1409,0.1229,0.1219,0.1860,0.0557,0.2843,0.2965,0.1482,0.1135,0.1505
2025-07-14T19:00,28.4,48.6,32.4,45.0,20.1,103.9,112.3,56.0,27.6,30.3,0.0284,0.0486,0.0324,0.0450,0.0201,0.1039,0.1123,0.0560,0.0276,0.0303
2025-07-14T20:00,0.0,2.4,0.2,0.1,0.0,5.3,7.4,1.5,0.0,0.0,0.0000,0.0024,0.0002,0.0001,0.0000,0.0053,0.0074,0.0015,0.0000,0.0000
2025-07-14T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-14T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-14T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-15T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-15T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-15T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-15T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-15T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-15T05:00,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,6.9,0.9,0.0000,0.0000,0.0130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,0.0009
2025-07-15T06:00,15.9,31.5,78.3,18.3,38.9,12.2,1.7,30.2,52.6,25.3,0.0159,0.0315,0.0783,0.0183,0.0389,0.0122,0.0017,0.0302,0.0526,0.0253
2025-07-15T07:00,53.6,169.3,154.1,103.4,168.8,116.5,74.0,174.6,132.7,76.4,0.0536,0.1693,0.1541,0.1034,0.1688,0.1165,0.0740,0.1746,0.1327,0.0764
2025-07-15T08:00,109.1,351.7,280.1,220.0,349.2,269.0,250.8,366.1,202.1,150.9,0.1091,0.3517,0.2801,0.2200,0.3492,0.2690,0.2508,0.3661,0.2021,0.1509
2025-07-15T09:00,184.2,541.2,383.4,346.9,539.8,439.0,420.9,547.6,210.4,214.2,0.1842,0.5412,0.3834,0.3469,0.5398,0.4390,0.4209,0.5476,0.2104,0.2142
2025-07-15T10:00,346.1,700.7,521.4,538.0,701.7,628.5,619.5,708.2,302.6,283.4,0.3461,0.7007,0.5214,0.5380,0.7017,0.6285,0.6195,0.7083,0.3026,0.2834
2025-07-15T11:00,386.5,800.3,587.2,597.9,819.3,765.2,724.9,816.8,367.4,329.5,0.3865,0.8003,0.5872,0.5979,0.8193,0.7652,0.7249,0.8167,0.3674,0.3295
2025-07-15T12:00,365.9,853.5,561.5,743.7,861.6,841.8,847.6,874.8,359.9,347.6,0.3659,0.8535,0.5615,0.7437,0.8616,0.8418,0.8476,0.8748,0.3599,0.3476
2025-07-15T13:00,321.8,863.4,503.7,652.4,874.5,883.8,871.7,882.1,406.2,291.1,0.3218,0.8634,0.5037,0.6524,0.8745,0.8838,0.8717,0.8821,0.4062,0.2911
2025-07-15T14:00,343.3,822.7,424.8,621.4,825.3,844.1,820.2,814.4,295.0,275.5,0.3433,0.8227,0.4248,0.6214,0.8253,0.8441,0.8202,0.8144,0.2950,0.2755
2025-07-15T15:00,356.9,717.6,313.2,504.4,718.2,762.1,718.7,711.5,253.5,217.8,0.3569,0.7176,0.3132,0.5044,0.7182,0.7621,0.7187,0.7115,0.2535,0.2178
2025-07-15T16:00,293.0,551.3,213.8,412.4,567.6,618.2,572.8,559.2,215.6,152.3,0.2930,0.5513,0.2138,0.4124,0.5676,0.6182,0.5728,0.5593,0.2156,0.1523
2025-07-15T17:00,201.8,411.1,114.0,281.3,397.9,453.9,404.1,404.1,125.5,113.6,0.2018,0.4111,0.1140,0.2813,0.3979,0.4539,0.4041,0.4041,0.1255,0.1136
2025-07-15T18:00,135.6,242.6,61.3,143.7,220.4,268.0,253.0,235.4,53.9,62.3,0.1356,0.2426,0.0613,0.1437,0.2204,0.2680,0.2530,0.2354,0.0539,0.0623
2025-07-15T19:00,34.9,81.2,16.6,44.7,61.5,100.0,108.9,77.0,13.9,13.9,0.0349,0.0812,0.0166,0.0447,0.0615,0.1000,0.1089,0.0770,0.0139,0.0139
2025-07-15T20:00,0.0,3.2,0.0,0.1,0.4,5.2,6.7,1.6,0.0,0.0,0.0000,0.0032,0.0000,0.0001,0.0004,0.0053,0.0067,0.0016,0.0000,0.0000
2025-07-15T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-15T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-15T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-07-16T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
